genres,movie_title,num_voted_users,cast_total_facebook_likes,plot_keywords,movie_imdb_link,num_user_for_reviews,title_year,imdb_score
Action|Mystery|Sci-Fi|Thriller,The Maze Runner ,310903,1783,based on novel|concrete wall|maze|open ended|teenage boy,http://www.imdb.com/title/tt1790864/?ref_=fn_tt_tt_1,524,2014,6.8
Comedy,Unfinished Business ,23072,1564,business trip|company|glory hole|male frontal nudity|male nudity,http://www.imdb.com/title/tt2358925/?ref_=fn_tt_tt_1,89,2015,5.4
Drama|Romance,The Age of Innocence ,36267,1068,19th century|countess|lawyer|love|new york,http://www.imdb.com/title/tt0106226/?ref_=fn_tt_tt_1,150,1993,7.2
Drama|Sci-Fi,The Fountain ,190990,24640,eternity|love|mayan|tree|tree of life,http://www.imdb.com/title/tt0414993/?ref_=fn_tt_tt_1,915,2006,7.3
Action|Adventure|Comedy|Drama|Thriller,Chill Factor ,8367,1274,colonel|ice|ice cream truck|military|u.s. army,http://www.imdb.com/title/tt0163579/?ref_=fn_tt_tt_1,94,1999,5.2
Action|Crime|Drama|Thriller,Stolen ,36914,14978,bank|money|presumed dead|rescue|thief,http://www.imdb.com/title/tt1656186/?ref_=fn_tt_tt_1,86,2012,5.5
Adventure|Animation|Family|Fantasy,Ponyo ,85589,13,children adventure|magical realism|sea goddess|small town|tsunami,http://www.imdb.com/title/tt0876563/?ref_=fn_tt_tt_1,144,2008,7.7
Drama|Romance,The Longest Ride ,50041,3386,1940s|art collector|bull riding|north carolina|student,http://www.imdb.com/title/tt2726560/?ref_=fn_tt_tt_1,116,2015,7.1
Drama|Sci-Fi|Thriller,The Astronaut's Wife ,45497,52621,astronaut|electrocuted in bathtub|mission|pilot|sister,http://www.imdb.com/title/tt0138304/?ref_=fn_tt_tt_1,260,1999,5.3
Adventure|Drama|Romance,I Dreamed of Africa ,3740,1778,dream|italian|kenya|ranch|snake,http://www.imdb.com/title/tt0167203/?ref_=fn_tt_tt_1,61,2000,5.6
Comedy|Romance|Sport,Playing for Keeps ,23916,23122,coach|soccer|soccer coach|soccer mom|soccer team,http://www.imdb.com/title/tt1540128/?ref_=fn_tt_tt_1,50,2012,5.7
Biography|Drama|History,Mandela: Long Walk to Freedom ,21223,301,africa|apartheid|nelson mandela|president|resistance,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,108,2013,7.1
Biography|Drama|History|Romance,Reds ,16255,2291,cold war|cold war era|interview|russia|written and directed by cast member,http://www.imdb.com/title/tt0082979/?ref_=fn_tt_tt_1,127,1981,7.5
Drama|Thriller,A Few Good Men ,181879,14619,cuba|guantanamo|lance corporal|lawyer|murder,http://www.imdb.com/title/tt0104257/?ref_=fn_tt_tt_1,319,1992,7.6
Action|Comedy|Crime|Drama|Thriller,Exit Wounds ,27580,5942,corrupt cop|drug dealer|drugs|heroin|vice president,http://www.imdb.com/title/tt0242445/?ref_=fn_tt_tt_1,232,2001,5.5
Action|Comedy|Crime,Big Momma's House ,66941,1790,disguise|fbi|female impersonation|gender disguise|obesity,http://www.imdb.com/title/tt0208003/?ref_=fn_tt_tt_1,148,2000,5.1
Adventure|Animation|Comedy|Family|Fantasy,Thunder and the House of Magic ,4265,369,,http://www.imdb.com/title/tt3148834/?ref_=fn_tt_tt_1,16,2013,6.3
Action|Adventure|Horror|Sci-Fi|Thriller,The Darkest Hour ,49312,843,alien|aurora borealis|critically bashed|killing an animal|nightclub,http://www.imdb.com/title/tt1093357/?ref_=fn_tt_tt_1,211,2011,4.9
Drama|Music|Romance,Step Up Revolution ,45394,4863,3 dimensional|dance|dancer|dancing|flash mob,http://www.imdb.com/title/tt1800741/?ref_=fn_tt_tt_1,72,2012,6.5
Action|Adventure|Crime|Drama|Thriller,Snakes on a Plane ,115649,2604,baby rattle|famous line|murder|passenger|snake,http://www.imdb.com/title/tt0417148/?ref_=fn_tt_tt_1,1033,2006,5.6
Crime|Horror|Mystery|Thriller,The Watcher ,22220,18688,fbi|murder|scene of the crime|serial killer|therapy,http://www.imdb.com/title/tt0204626/?ref_=fn_tt_tt_1,181,2000,5.3
Action|Crime|Drama|Thriller,The Punisher ,124242,2114,death|family reunion|fbi|fbi agent|vigilante,http://www.imdb.com/title/tt0330793/?ref_=fn_tt_tt_1,622,2004,6.5
Drama|Romance|Sport,Goal! The Dream Begins ,50919,2859,barrio|border|newcastle united|party|soccer,http://www.imdb.com/title/tt0380389/?ref_=fn_tt_tt_1,114,2005,6.8
Action|Crime|Thriller,Safe ,83097,27759,bodyguard|gang war|russian|russian mafia|triad,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1,134,2012,6.5
Comedy|Drama|Romance,Pushing Tin ,24826,13093,air traffic control|air traffic controller|female bodybuilder|job|marriage,http://www.imdb.com/title/tt0120797/?ref_=fn_tt_tt_1,175,1999,6
Action|Adventure|Fantasy|Sci-Fi,Star Wars: Episode VI - Return of the Jedi ,681857,13649,death star|emperor|empire|princess|rebel,http://www.imdb.com/title/tt0086190/?ref_=fn_tt_tt_1,647,1983,8.4
Action|Sci-Fi|Thriller,Doomsday ,62770,391,cure|quarantine|scotland|virus|wall,http://www.imdb.com/title/tt0483607/?ref_=fn_tt_tt_1,396,2008,6
Drama|Romance,The Reader ,189812,14504,love|reading|teaching oneself to read|trial|war crime,http://www.imdb.com/title/tt0976051/?ref_=fn_tt_tt_1,370,2008,7.6
Comedy,Wanderlust ,62198,4151,childbirth|female frontal nudity|nude protest|nudist|skinny dipping,http://www.imdb.com/title/tt1655460/?ref_=fn_tt_tt_1,139,2012,5.6
Comedy|Family|Fantasy|Romance,Elf ,147597,43354,baby|christmas spirit|elf|new york city|north pole,http://www.imdb.com/title/tt0319343/?ref_=fn_tt_tt_1,395,2003,6.9
Drama|Fantasy|Romance|Sci-Fi,Phenomenon ,63839,5975,brain tumor|genius|psionic power|telekinesis|terminal illness,http://www.imdb.com/title/tt0117333/?ref_=fn_tt_tt_1,118,1996,6.4
Adventure|Comedy|Family|Sport,Snow Dogs ,20219,2916,dentist|dog|inheritance|race|sled dog,http://www.imdb.com/title/tt0281373/?ref_=fn_tt_tt_1,100,2002,5.1
Comedy|Drama|Fantasy,Scrooged ,61396,18734,christmas|compassion|executive|ghost|redemption,http://www.imdb.com/title/tt0096061/?ref_=fn_tt_tt_1,159,1988,7
Comedy|Family|Sport,Nacho Libre ,65551,1729,lucha libre|monastery|nun|orphan|wrestling,http://www.imdb.com/title/tt0457510/?ref_=fn_tt_tt_1,441,2006,5.7
Comedy|Romance,Bridesmaids ,218711,3229,best friend|failure|food|job|partial female nudity,http://www.imdb.com/title/tt1478338/?ref_=fn_tt_tt_1,485,2011,6.8
Comedy|Fantasy,This Is the End ,310540,38751,apocalypse|celebrity|ensemble cast|party|rapture,http://www.imdb.com/title/tt1245492/?ref_=fn_tt_tt_1,669,2013,6.7
Horror,Stigmata ,54390,3004,catholic|priest|stigmata|vatican|wound,http://www.imdb.com/title/tt0145531/?ref_=fn_tt_tt_1,398,1999,6.2
Biography|Drama,Men of Honor ,89424,36069,african american|amputee|navy|racial discrimination|racism,http://www.imdb.com/title/tt0203019/?ref_=fn_tt_tt_1,224,2000,7.2
Action|Crime|Thriller,Takers ,46961,31529,armored car|bank|falling out among thieves|heist|planning,http://www.imdb.com/title/tt1135084/?ref_=fn_tt_tt_1,132,2010,6.2
Comedy,The Big Wedding ,37493,74181,adoption|divorce|family relationships|farce|wedding,http://www.imdb.com/title/tt1931435/?ref_=fn_tt_tt_1,108,2013,5.6
Action|Comedy|Crime,"Big Mommas: Like Father, Like Son ",19671,3500,fbi agent|murder|performing arts school|scene during end credits|undercover,http://www.imdb.com/title/tt1464174/?ref_=fn_tt_tt_1,47,2011,4.4
Mystery|Sci-Fi|Thriller,Source Code ,379462,16034,bomber|time|time loop|train|trapped in a time loop,http://www.imdb.com/title/tt0945513/?ref_=fn_tt_tt_1,571,2011,7.5
Adventure|Biography|Drama|Thriller,Alive ,38949,2054,andes mountains|crash|death|starvation|stranded,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1,112,1993,7.1
Mystery|Thriller,The Number 23 ,164608,10938,destiny|detective|imagination|murder|sex scene,http://www.imdb.com/title/tt0481369/?ref_=fn_tt_tt_1,383,2007,6.4
Action|Adventure|Drama|Family,The Young and Prodigious T.S. Spivet ,11347,1843,3 dimensional|cartographer|punctuation in title|smithsonian|train,http://www.imdb.com/title/tt1981107/?ref_=fn_tt_tt_1,28,2013,7.1
Action|Comedy|War,1941 ,25193,20201,california|captain|cult film|pearl harbor|submarine,http://www.imdb.com/title/tt0078723/?ref_=fn_tt_tt_1,217,1979,5.9
Drama|Family|Sport,Dreamer: Inspired by a True Story ,10018,1400,colon in title|horse|kentucky|overalls|six word title,http://www.imdb.com/title/tt0418647/?ref_=fn_tt_tt_1,108,2005,6.9
Crime|Drama|Thriller,A History of Violence ,186606,12754,bar|crotch shot|female full frontal nudity|female pubic hair|robbery,http://www.imdb.com/title/tt0399146/?ref_=fn_tt_tt_1,1125,2005,7.5
Action|Crime|Thriller,Transporter 2 ,156267,29050,driver|french|kidnapping|police|sequel,http://www.imdb.com/title/tt0388482/?ref_=fn_tt_tt_1,340,2005,6.3
Action|Thriller|Western,The Quick and the Dead ,69197,29743,authority figure as villian|gun duel|saved from hanging|showdown|street shootout,http://www.imdb.com/title/tt0114214/?ref_=fn_tt_tt_1,216,1995,6.4
Comedy|Romance,Laws of Attraction ,18771,961,date|divorce|divorce lawyer|drinking|lawyer,http://www.imdb.com/title/tt0323033/?ref_=fn_tt_tt_1,102,2004,5.9
Drama|Thriller,Bringing Out the Dead ,53028,13040,ambulance|ghost|hell|paramedic|rescue,http://www.imdb.com/title/tt0163988/?ref_=fn_tt_tt_1,382,1999,6.8
Action|Crime|Sci-Fi|Thriller,Repo Men ,87768,2925,artificial organ|best friend|enforcer|future|near future,http://www.imdb.com/title/tt1053424/?ref_=fn_tt_tt_1,187,2010,6.3
Action|Drama|Fantasy|Horror|Thriller,Dragon Wars: D-War ,21506,3274,antique shop|asian dragon|dragon|korean|reporter,http://www.imdb.com/title/tt0372873/?ref_=fn_tt_tt_1,364,2007,3.6
Comedy|Family|Fantasy,Bogus ,5176,3864,box office flop|circus|imaginary friend|magician|one word title,http://www.imdb.com/title/tt0115725/?ref_=fn_tt_tt_1,30,1996,5.3
Comedy,The Incredible Burt Wonderstone ,60596,32094,magic|magic kit|magician|stage magician|vegas,http://www.imdb.com/title/tt0790628/?ref_=fn_tt_tt_1,158,2013,5.9
Animation|Comedy|Family|Fantasy|Musical,Cats Don't Dance ,5600,7394,animal|cat|child star|hollywood|star,http://www.imdb.com/title/tt0118829/?ref_=fn_tt_tt_1,49,1997,6.9
Drama,Cradle Will Rock ,8039,16878,1930s|depression|play|theatre|union,http://www.imdb.com/title/tt0150216/?ref_=fn_tt_tt_1,161,1999,6.9
Drama|Mystery|Thriller,The Good German ,21481,2355,american|driver|journalist|russian|secret,http://www.imdb.com/title/tt0452624/?ref_=fn_tt_tt_1,175,2006,6.1
Action|Adventure|Comedy|Fantasy|Romance,George and the Dragon ,3088,1073,dragon|knight|love|priest|princess,http://www.imdb.com/title/tt0306892/?ref_=fn_tt_tt_1,31,2004,5.7
Drama|War,Apocalypse Now ,450676,25313,army|green beret|insanity|jungle|vietnam,http://www.imdb.com/title/tt0078788/?ref_=fn_tt_tt_1,983,1979,8.5
Comedy|Romance,Going the Distance ,50523,2961,bar|job|long distance relationship|male pubic hair|pubic hair,http://www.imdb.com/title/tt1322312/?ref_=fn_tt_tt_1,113,2010,6.3
Drama|Music,Mr. Holland's Opus ,30230,2223,1990s|high school|high school teacher|teacher inspires students|teaching,http://www.imdb.com/title/tt0113862/?ref_=fn_tt_tt_1,154,1995,7.3
Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Criminal ,17319,10910,cia|husband wife relationship|memory|tied up while barefoot|violence,http://www.imdb.com/title/tt3014866/?ref_=fn_tt_tt_1,100,2016,6.3
Biography|Drama|Romance,Out of Africa ,52339,12518,africa|hunter|love|marriage|plantation,http://www.imdb.com/title/tt0089755/?ref_=fn_tt_tt_1,200,1985,7.2
Drama|Thriller,Flight ,264047,20952,airline|flight|flight attendant|lawyer|pilot,http://www.imdb.com/title/tt1907668/?ref_=fn_tt_tt_1,491,2012,7.3
Action|Adventure|Sci-Fi|Thriller,Moonraker ,69534,1008,astronaut|dog|official james bond series|space shuttle|space shuttle transported on a 747,http://www.imdb.com/title/tt0079574/?ref_=fn_tt_tt_1,294,1979,6.3
Adventure|Comedy|Crime|Drama,The Grand Budapest Hotel ,475518,15082,first person narration|hotel|lobby boy|mentor protege relationship|painting,http://www.imdb.com/title/tt2278388/?ref_=fn_tt_tt_1,644,2014,8.1
Drama|Mystery,Hearts in Atlantis ,30339,13811,based on multiple works|bully|kiss|memory|mysterious stranger,http://www.imdb.com/title/tt0252501/?ref_=fn_tt_tt_1,268,2001,6.9
Comedy|Fantasy|Horror|Thriller,Arachnophobia ,50389,1440,arachnophobia|death|doctor|small town|spider,http://www.imdb.com/title/tt0099052/?ref_=fn_tt_tt_1,136,1990,6.3
Crime|Drama|Mystery|Sci-Fi|Thriller,Frequency ,81866,4045,altering history|alternate history|amateur radio|ham radio|paranormal phenomena,http://www.imdb.com/title/tt0186151/?ref_=fn_tt_tt_1,510,2000,7.3
Action|Comedy|Fantasy|Sci-Fi,Ghostbusters ,69790,2097,ghost|ghostbuster|ghostbusters|male objectification|reboot,http://www.imdb.com/title/tt1289401/?ref_=fn_tt_tt_1,1211,2016,5.5
Adventure|Comedy,Vacation ,66123,40312,amusement park|dysfunctional family|road trip|sequel|vacation,http://www.imdb.com/title/tt1524930/?ref_=fn_tt_tt_1,219,2015,6.1
Comedy|Crime|Thriller,Get Shorty ,62986,3439,debt|loan shark|mobster|movie business|producer,http://www.imdb.com/title/tt0113161/?ref_=fn_tt_tt_1,150,1995,6.9
Comedy|Crime|Musical,Chicago ,172080,813,fame|jail|jazz age|murder|vaudeville,http://www.imdb.com/title/tt0299658/?ref_=fn_tt_tt_1,1017,2002,7.2
Comedy|Drama,Big Daddy ,161858,26760,homosexual|law|law school|responsibility|vomiting,http://www.imdb.com/title/tt0142342/?ref_=fn_tt_tt_1,289,1999,6.4
Comedy,American Pie 2 ,200260,7872,beach|beach house|college|party|student,http://www.imdb.com/title/tt0252866/?ref_=fn_tt_tt_1,431,2001,6.4
Adventure|Animation|Comedy|Family|Fantasy,Toy Story ,623757,19046,claw crane|cowboy|jealousy|rivalry|toy,http://www.imdb.com/title/tt0114709/?ref_=fn_tt_tt_1,391,1995,8.3
Action|Adventure|Crime|Thriller,Speed ,260981,20966,bomb|bus|elevator|explosive|rescue,http://www.imdb.com/title/tt0111257/?ref_=fn_tt_tt_1,373,1994,7.2
Drama|Romance,The Vow ,145852,18322,car accident|life support|memory loss|trauma|voice recording,http://www.imdb.com/title/tt1606389/?ref_=fn_tt_tt_1,164,2012,6.8
Drama,Extraordinary Measures ,14281,17560,cure|disease|imagination|race against time|venture capital,http://www.imdb.com/title/tt1244659/?ref_=fn_tt_tt_1,64,2010,6.5
Biography|Drama|Sport,Remember the Titans ,160776,54877,american football|based on true story|head coach|high school|school,http://www.imdb.com/title/tt0210945/?ref_=fn_tt_tt_1,402,2000,7.8
Action|Adventure|Thriller,The Hunt for Red October ,143696,2575,analyst|defection|navy|soviet submarine|submarine,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1,241,1990,7.6
Biography|Drama,Lee Daniels' The Butler ,87665,20035,butler|civil rights|hotel|president|white house,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,323,2013,7.2
Comedy|Sport,Dodgeball: A True Underdog Story ,185338,4730,dodgeball|gym|las vegas|pirate|ups,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,392,2004,6.7
Comedy|Fantasy,The Addams Family ,96607,3696,accountant|loan shark|macabre|uncle|uncle fester,http://www.imdb.com/title/tt0101272/?ref_=fn_tt_tt_1,125,1991,6.8
Adventure|Comedy,Ace Ventura: When Nature Calls ,160321,2203,africa|bat|hawaiian shirt|pregnancy|pregnant,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1,178,1995,6.3
Comedy|Family|Romance,The Princess Diaries ,94049,13645,cinderella story|fish out of water|makeover|manners|princess,http://www.imdb.com/title/tt0247638/?ref_=fn_tt_tt_1,301,2001,6.2
Comedy,The First Wives Club ,31817,3143,cult film|female therapist|revenge|revenge motive|therapy session,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1,117,1996,6.2
Crime|Drama|Mystery|Thriller,Se7en ,1023511,22678,detective|police partner|serial killer|serial murder|seven deadly sins,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1,1080,1995,8.6
Action|Sci-Fi|Thriller,District 9 ,531737,2639,alien|ghetto|prawn|refugee|refugee camp,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,1262,2009,8
Adventure|Animation|Comedy|Family|Fantasy,The SpongeBob SquarePants Movie ,58906,20097,based on tv series|crown|dream|king neptune|plankton,http://www.imdb.com/title/tt0345950/?ref_=fn_tt_tt_1,186,2004,7
Crime|Drama|Mystery|Thriller,Mystic River ,338415,1942,ballistics|detective|friend|gun|sexual abuse,http://www.imdb.com/title/tt0327056/?ref_=fn_tt_tt_1,935,2003,8
Drama|Sport,Million Dollar Baby ,482064,28830,boxing|boxing trainer|death|suicide attempt|women boxing,http://www.imdb.com/title/tt0405159/?ref_=fn_tt_tt_1,1106,2004,8.1
Comedy|Crime,Analyze This ,123940,24333,analyst|mafia|patient|psychiatrist|wedding,http://www.imdb.com/title/tt0122933/?ref_=fn_tt_tt_1,337,1999,6.7
Drama|Romance,The Notebook ,396396,34495,class differences|letter|nursing home|second chance|summer love,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,1111,2004,7.9
Comedy|Romance,27 Dresses ,124501,2978,boss|bridesmaid|friend|love|wedding,http://www.imdb.com/title/tt0988595/?ref_=fn_tt_tt_1,154,2008,6.1
Comedy|Drama|Family|Music|Romance,Hannah Montana: The Movie ,31760,4516,farm|female protagonist|hannah montana|horseback riding|overalls,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140,2009,4.2
Adventure|Animation|Comedy|Family|Romance,Rugrats in Paris: The Movie ,8146,4527,amusement park|baby|france|paris france|villain,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1,49,2000,6.1
Drama|Romance,The Prince of Tides ,12549,1936,new york|psychiatrist|shrimper|south carolina|twins,http://www.imdb.com/title/tt0102713/?ref_=fn_tt_tt_1,109,1991,6.6
Drama|Romance|War|Western,Legends of the Fall ,112175,26388,epic|heart|killing an animal|passion|usa,http://www.imdb.com/title/tt0110322/?ref_=fn_tt_tt_1,329,1994,7.5
Drama|Romance,Up in the Air ,270238,35209,airport|business trip|downsizing|on the road|travel,http://www.imdb.com/title/tt1193138/?ref_=fn_tt_tt_1,452,2009,7.4
Comedy|Drama,About Schmidt ,107557,1556,highway travel|on the road|retirement|road movie|wedding,http://www.imdb.com/title/tt0257360/?ref_=fn_tt_tt_1,612,2002,7.2
Comedy|Horror|Romance,Warm Bodies ,184641,337,fight|memory|teenager|undead|zombie,http://www.imdb.com/title/tt1588173/?ref_=fn_tt_tt_1,326,2013,6.9
Action|Crime|Drama|Sci-Fi|Thriller,Looper ,428916,37387,chase|future|surprise ending|time loop|time travel,http://www.imdb.com/title/tt1276104/?ref_=fn_tt_tt_1,667,2012,7.4
Comedy|Fantasy,Down to Earth ,19079,2911,angel|butler|heaven|manhattan new york city|reincarnation,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1,122,2001,5.4
Comedy|Drama|Family,Babe ,94435,1185,dog|farmer|pig|sheep|sheepdog,http://www.imdb.com/title/tt0112431/?ref_=fn_tt_tt_1,182,1995,6.8
Comedy|Drama|Romance,Hope Springs ,34258,19420,couple|intimacy|marriage|marriage counseling|middle age couple,http://www.imdb.com/title/tt1535438/?ref_=fn_tt_tt_1,178,2012,6.3
Comedy|Drama|Romance,Forgetting Sarah Marshall ,217507,16758,breakup|hawaii|hotel|male full frontal nudity|resort,http://www.imdb.com/title/tt0800039/?ref_=fn_tt_tt_1,325,2008,7.2
Drama|Sport,Friday Night Lights             ,42746,3418,football|football coach|high school|small town|texas,http://www.imdb.com/title/tt0758745/?ref_=fn_tt_tt_1,257,,8.7
Action|Crime|Drama|Mystery|Thriller,Four Brothers ,109894,2740,bare butt|corrupt police|four brothers|funeral|murder,http://www.imdb.com/title/tt0430105/?ref_=fn_tt_tt_1,340,2005,6.9
Comedy|Romance,Baby Mama ,34079,6930,baby|book|cartoon on tv|female protagonist|male anorexia,http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1,97,2008,6
Drama|Romance,Hope Floats ,18973,2860,best friend|friend|mother daughter relationship|small town|texas,http://www.imdb.com/title/tt0119313/?ref_=fn_tt_tt_1,162,1998,5.9
Comedy|Romance,Bride Wars ,79094,13794,best friend|dyed hair|fake tan|rivalry|wedding,http://www.imdb.com/title/tt0901476/?ref_=fn_tt_tt_1,129,2009,5.4
Adventure|Comedy|Mystery,Without a Paddle ,37479,1266,death|friend|hijacker|river|tree house,http://www.imdb.com/title/tt0364751/?ref_=fn_tt_tt_1,152,2004,5.9
